User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category;;;
CloudTrail,ASIA4B4RYUGIHFUS2ONM,2020-09-26T13:20:18Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],de6f43e3-66cf-43e0-80e7-0f02c4b6d629,b76b8732-5e1b-4218-90f6-abdda006b4ff,false,AwsApiCall,828697518480,;;;
"root,ASIA4B4RYUGIABS46XHQ,2020-09-12T09:28:14Z,cloudformation.amazonaws.com,DeleteStack,eu-west-3,213.55.244.43,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::CloudFormation::Stack"""",""""resourceName"""":""""arn:aws:cloudformation:eu-west-3:828697518480:stack/UdacityStack/770fec70-bc96-11ea-a1d4-0a1c0b2199da""""}]"",4ce8265c-439b-4ab1-8d40-e0368547edc8,ae507d8c-28f4-4320-b176-fbc77a34ee09,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIAFV2EMGY,2020-09-12T09:24:39Z,ec2.amazonaws.com,CreateKeyPair,eu-west-3,213.55.244.43,console.ec2.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::KeyPair"""",""""resourceName"""":""""KeyPairUdacity""""}]"",eb407c19-f63a-438a-a47d-1cbd7a1f292d,9a8612a7-309f-440c-8408-05b8063bd76d,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIAFV2EMGY,2020-09-12T09:23:48Z,ec2.amazonaws.com,DeleteKeyPair,eu-west-3,213.55.244.43,console.ec2.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::KeyPair"""",""""resourceName"""":""""bdelavelle""""}]"",111a9bed-b184-4cb3-828b-b1864323ef01,1bf4625a-a340-42bf-aaf8-21f9a2cd63aa,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIAFV2EMGY,2020-09-12T09:18:13Z,ec2.amazonaws.com,TerminateInstances,eu-west-3,213.55.244.43,console.ec2.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::Instance"""",""""resourceName"""":""""i-03f39ec651246eac2""""}]"",d022e016-5b63-44cf-a867-c360f272a432,6f61ace1-9c14-4bf7-8f2f-6d475f18fbe7,,AwsApiCall,828697518480,";;;
root,,2020-09-12T09:13:53Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.43,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,ebd7fd4f-c36b-4263-baf1-0dab0c0da56d,,AwsConsoleSignIn,828697518480,
"root,ASIA4B4RYUGIGNEK5X6Q,2020-09-10T06:11:00Z,s3.amazonaws.com,DeleteBucket,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte""""}]"",A057D327EE53A2BC,8a028ec8-fb60-4900-aee8-7c0441a7503f,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIGNEK5X6Q,2020-09-10T06:01:57Z,s3.amazonaws.com,DeleteBucketEncryption,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte""""}]"",7VFNAT5S6YCH7G9M,b02e4b23-9769-4f64-bd0f-e9e3d07b96c8,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIGNEK5X6Q,2020-09-10T06:01:08Z,s3.amazonaws.com,PutBucketPublicAccessBlock,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte""""}]"",9HBT5R7N7X7P3HAR,0829ac34-db00-451a-a7a5-f683756cc404,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIGNEK5X6Q,2020-09-10T06:01:08Z,s3.amazonaws.com,PutBucketEncryption,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte""""}]"",D9DA39EB46C04342,45c20a14-9fda-4ff2-a143-baad38f14f76,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIGNEK5X6Q,2020-09-10T06:01:06Z,s3.amazonaws.com,CreateBucket,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte""""}]"",13D4D077130BE317,b4c369d9-9c06-4056-8a25-ba3d9513f9a5,false,AwsApiCall,828697518480,";;;
root,,2020-09-10T06:00:04Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.43,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,0119a458-e5bd-4062-88b8-ce45b325e1d6,,AwsConsoleSignIn,828697518480,
"root,ASIA4B4RYUGIDW4V4XUU,2020-09-09T19:39:00Z,kms.amazonaws.com,ScheduleKeyDeletion,eu-west-3,213.55.244.43,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation,,""[{""""resourceType"""":""""AWS::KMS::Key"""",""""resourceName"""":""""69864ab7-536b-4d43-900a-12d49509d1cb""""}]"",f9cf7931-0d49-4358-bb53-9ae251aac3cd,02caa8d5-f459-463f-83f6-e492099071ec,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIDW4V4XUU,2020-09-09T19:38:18Z,kms.amazonaws.com,DisableKey,eu-west-3,213.55.244.43,aws-internal/3 aws-sdk-java/1.11.848 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation,,""[{""""resourceType"""":""""AWS::KMS::Key"""",""""resourceName"""":""""69864ab7-536b-4d43-900a-12d49509d1cb""""}]"",52e6c3cb-913d-4c85-99f2-eabf9235408f,ba98defd-4a13-4aa9-84b2-89cd01674166,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIBUBBT3N7,2020-09-09T19:37:27Z,s3.amazonaws.com,DeleteBucket,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""config-bucket-828697518480""""}]"",0V0W9NDW7WFS4RBW,23f77d4b-1a73-4361-b164-b8b8b8dc1a9d,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIBUBBT3N7,2020-09-09T19:37:26Z,s3.amazonaws.com,DeleteBucket,eu-west-3,213.55.244.43,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",BucketNotEmpty,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""config-bucket-828697518480""""}]"",1636318968701117,131a5db5-44aa-4c61-8b07-1c0c08e7fd85,false,AwsApiCall,828697518480,";;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:34:32Z,config.amazonaws.com,DeleteConfigRule,eu-west-3,213.55.244.43,console.amazonaws.com,ResourceInUseException,[],4f4b6745-b3e0-4dac-92c2-be1f7f19f83f,f4645fce-64ed-4b2b-964a-ebfeeee9857d,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:34:12Z,config.amazonaws.com,DeleteConfigRule,eu-west-3,213.55.244.43,console.amazonaws.com,,[],0481cc52-3c80-40fb-86cc-e4c1d1643f8c,0c879c68-2dba-477f-af7e-7fb0700d2323,,AwsApiCall,828697518480,;;;
configLambdaExecution,ASIA4B4RYUGIFMY2AZFO,2020-09-09T19:33:34Z,config.amazonaws.com,PutEvaluations,eu-west-3,config.amazonaws.com,config.amazonaws.com,,[],23ecdb26-4514-48eb-931c-5d23a709201b,26d9995a-11ae-438f-96f7-099e4a1d25ba,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:33:09Z,config.amazonaws.com,PutConfigRule,eu-west-3,213.55.244.43,console.amazonaws.com,,[],ca873233-28a8-4c10-83f9-b16abf13604e,43af7304-bac9-450d-8bf6-fa3c0642fcab,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:33:09Z,config.amazonaws.com,StartConfigurationRecorder,eu-west-3,213.55.244.43,console.amazonaws.com,,[],f051000e-d510-4f99-bc49-871b54838ba9,c8f361a0-44cf-497e-87aa-e34ecfa93e02,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:33:08Z,config.amazonaws.com,PutConfigurationRecorder,eu-west-3,213.55.244.43,console.amazonaws.com,,[],52fe8ed4-3758-49ad-9c67-146315254c93,2293c749-0f2f-4884-912d-6788e8a8ddeb,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:33:08Z,config.amazonaws.com,PutDeliveryChannel,eu-west-3,213.55.244.43,console.amazonaws.com,,[],e7a856c6-d956-4fcd-ba8b-a277c97cd5a1,afc77ff0-7a9e-4b85-9472-dfdfcbc772a8,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:33:03Z,config.amazonaws.com,PutDeliveryChannel,eu-west-3,213.55.244.43,console.amazonaws.com,InsufficientDeliveryPolicyException,[],9623f20a-44b8-4a2e-9ae7-7c03c6aa9da7,46085203-f9b3-4cea-a125-bb0137cfb25b,,AwsApiCall,828697518480,;;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:33:03Z,config.amazonaws.com,PutConfigurationRecorder,eu-west-3,213.55.244.43,console.amazonaws.com,,[],3fbc5f9f-4285-4555-bb32-b3ea2f657445,a85835ed-36a8-45b5-9a8b-0cd8f78a900f,,AwsApiCall,828697518480,;;;
"root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:32:57Z,s3.amazonaws.com,PutBucketPolicy,eu-west-3,213.55.244.43,""[AWS Console Config, aws-internal/3]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""config-bucket-828697518480""""}]"",54D60397912ACC4C,553ab1ed-1b1b-41e5-ae36-0da43000a668,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:32:57Z,s3.amazonaws.com,CreateBucket,eu-west-3,213.55.244.43,""[AWS Console Config, aws-internal/3]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""config-bucket-828697518480""""}]"",BE15237E63E694D8,ceb1ad02-1e01-4086-a72c-2882b82905fb,false,AwsApiCall,828697518480,";;;
root,ASIA4B4RYUGIADHGGS5C,2020-09-09T19:32:56Z,iam.amazonaws.com,CreateServiceLinkedRole,us-east-1,213.55.244.43,console.amazonaws.com,,[],2c6659bf-1f4f-4663-b67f-0667fbfd371b,66e8cf63-24d1-4ad5-89db-9ceeb926d5c6,,AwsApiCall,828697518480,;;;
root,,2020-09-09T19:26:32Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.43,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,7cf9dfd4-70ce-4d45-91c0-640edf7864db,,AwsConsoleSignIn,828697518480,
"root,ASIA4B4RYUGIEAJZ5E65,2020-09-06T19:49:26Z,s3.amazonaws.com,DeleteBucket,eu-west-3,213.55.244.19,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte74""""}]"",FB4F4A3662F40587,204621b9-9740-4772-9fe4-30bb33bc599a,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T19:48:32Z,lambda.amazonaws.com,DeleteFunction20150331,eu-west-3,213.55.244.19,""aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation, AWSLambdaConsole/1.1"",,""[{""""resourceType"""":""""AWS::Lambda::Function"""",""""resourceName"""":""""Nonotte74b""""}]"",2729fcac-e29f-4c43-ba07-b9e48aa29d94,90992c9d-579e-4a3e-a50e-8b3ec43d77ea,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:51:41Z,lambda.amazonaws.com,UpdateFunctionConfiguration20150331v2,eu-west-3,213.55.244.19,""aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation, AWSLambdaConsole/1.1"",,""[{""""resourceType"""":""""AWS::Lambda::Function"""",""""resourceName"""":""""Nonotte74b""""}]"",d86c48b4-7b37-4815-8e33-6dda5b91b29f,04fb9193-4a52-41d7-9ce0-6817cb6c5666,,AwsApiCall,828697518480,";;;
root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:50:15Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,eu-west-3,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64;" rv:80.0) Gecko/20100101 Firefox/80.0,,""[{""""resourceType"""":""""AWS::Lambda::Function"""",""""resourceName"""":""""Nonotte74b""""}]"",de17c0bc-364d-4b74-837e-58cf9051d7ca,3281e7bb-3d76-4783-96ce-61c9c9fbf20b,,AwsApiCall,828697518480,"
root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:53Z,lambda.amazonaws.com,CreateFunction20150331,eu-west-3,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64;" rv:80.0) Gecko/20100101 Firefox/80.0,,""[{""""resourceType"""":""""AWS::Lambda::Function"""",""""resourceName"""":""""Nonotte74b""""}]"",72d821f3-3c01-4931-b64b-da937005d40f,7986eb71-6245-491c-af7a-63f76729d9ed,,AwsApiCall,828697518480,"
root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:49Z,lambda.amazonaws.com,CreateFunction20150331,eu-west-3,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,InvalidParameterValueException,[],6e726ac1-8f65-4766-99f7-d29331515a21,6dc3645c-7ed2-4768-a255-66b7f61f0cac,,AwsApiCall,828697518480,
root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:45Z,lambda.amazonaws.com,CreateFunction20150331,eu-west-3,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,InvalidParameterValueException,[],18fe413a-5e09-4c6f-828d-0dd52e817ba0,e1d3b6cc-186a-4ff2-b5b3-e66b0d256188,,AwsApiCall,828697518480,
root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:43Z,lambda.amazonaws.com,CreateFunction20150331,eu-west-3,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,InvalidParameterValueException,[],49bbf2b1-564f-4cec-893a-834a75b59ee4,408efb33-8306-48e5-904e-317d7ee57e88,,AwsApiCall,828697518480,
"root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:41Z,iam.amazonaws.com,CreatePolicy,us-east-1,213.55.244.19,""aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation, AWSLambdaConsole/1.1"",,""[{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""AWSLambdaBasicExecutionRole-986e19b4-e9b4-499c-b3ea-75f87503a75e""""},{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""arn:aws:iam::828697518480:policy/service-role/AWSLambdaBasicExecutionRole-986e19b4-e9b4-499c-b3ea-75f87503a75e""""},{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""ANPA4B4RYUGIO55WCHELR""""}]"",2a3fc234-8fa5-41b8-bd50-590647e20b0e,2c8c4aec-4502-43d1-92f4-3fdc2093fe67,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:41Z,iam.amazonaws.com,CreateRole,us-east-1,213.55.244.19,""aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation, AWSLambdaConsole/1.1"",,[],2a3fc234-8fa5-41b8-bd50-590647e20b0e,304025af-aa0f-4b96-97f0-1a4af39fb762,false,AwsApiCall,828697518480,";;;
root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:41Z,lambda.amazonaws.com,CreateFunction20150331,eu-west-3,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,InvalidParameterValueException,[],b58b7a42-9e13-4182-a26b-c8c2119c1eec,6bd34808-ead0-4a71-9f8b-4a52f186014b,,AwsApiCall,828697518480,
"root,ASIA4B4RYUGIM2LSOFFH,2020-09-06T18:48:41Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,213.55.244.19,""aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation, AWSLambdaConsole/1.1"",,""[{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""arn:aws:iam::828697518480:policy/service-role/AWSLambdaBasicExecutionRole-986e19b4-e9b4-499c-b3ea-75f87503a75e""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""Nonotte74b-role-k7orlg4f""""}]"",2a3fc234-8fa5-41b8-bd50-590647e20b0e,e65e6492-057f-4500-8c7f-34dd2fb917e6,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIEAJZ5E65,2020-09-06T18:47:17Z,s3.amazonaws.com,PutBucketPublicAccessBlock,eu-west-3,213.55.244.19,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte74""""}]"",4E7F94FD0ACCCAF5,0b10c6ca-e60f-49cd-bea4-04bd6032e2f8,false,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIEAJZ5E65,2020-09-06T18:47:16Z,s3.amazonaws.com,CreateBucket,eu-west-3,213.55.244.19,""[S3Console/0.4, aws-internal/3 aws-sdk-java/1.11.783 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.252-b09 java/1.8.0_252 vendor/Oracle_Corporation]"",,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""nonotte74""""}]"",E1D2EB937B2EAC1D,26ae88d2-d579-4d36-8b18-5a66a3f582b9,false,AwsApiCall,828697518480,";;;
root,ASIA4B4RYUGINH62AHER,2020-09-06T18:45:00Z,kms.amazonaws.com,CreateAlias,eu-west-3,213.55.244.19,aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation,,[],e8ef01b5-872d-4129-ab45-e871d10e223c,4bf62aa6-ad17-4bda-babd-7152b1be1c2f,false,AwsApiCall,828697518480,;;;
"root,ASIA4B4RYUGINH62AHER,2020-09-06T18:45:00Z,kms.amazonaws.com,CreateKey,eu-west-3,213.55.244.19,aws-internal/3 aws-sdk-java/1.11.829 Linux/4.9.217-0.1.ac.205.84.332.metal1.x86_64 OpenJDK_64-Bit_Server_VM/25.262-b10 java/1.8.0_262 vendor/Oracle_Corporation,,""[{""""resourceType"""":""""AWS::KMS::Key"""",""""resourceName"""":""""69864ab7-536b-4d43-900a-12d49509d1cb""""}]"",4ef7671d-b52c-485f-a066-96a45dd92ffa,a5afafee-9766-4490-8f19-8c577c8446cd,false,AwsApiCall,828697518480,";;;
root,,2020-09-06T18:40:30Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,fa6d1e1a-21df-430a-bbb9-1d29ebe5b1ea,,AwsConsoleSignIn,828697518480,
"root,ASIA4B4RYUGIERNBXQE4,2020-09-06T14:41:56Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,213.55.244.19,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""arn:aws:iam::aws:policy/AWSLambdaExecute""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""cand-c3-l3-ex2-read""""}]"",4d1dae17-4685-47e4-821b-ce736c5af1fa,59a8c04c-6e00-456d-b373-89aac361e05a,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIERNBXQE4,2020-09-06T14:41:56Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,213.55.244.19,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""cand-c3-l3-ex2-read""""}]"",02419efe-7b8e-461a-956a-0ef72f0b3cee,5d20437f-b07c-4c30-9c4e-7c1be3979c8e,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIERNBXQE4,2020-09-06T14:41:55Z,iam.amazonaws.com,CreateRole,us-east-1,213.55.244.19,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""cand-c3-l3-ex2-read""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""AROA4B4RYUGIITDGOCFLW""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""arn:aws:iam::828697518480:role/cand-c3-l3-ex2-read""""}]"",18b7909a-c178-4885-a7bb-4ee1c231bc49,1a777c3f-addd-40ee-b551-ede3bc48f9c9,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIERNBXQE4,2020-09-06T14:40:59Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,213.55.244.19,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""arn:aws:iam::aws:policy/AmazonS3FullAccess""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""cand-c3-l3-ex2-write""""}]"",4efca783-1b25-47a7-8979-0316d85feb90,4e4d536b-b634-445d-b4f4-520bc8f28015,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIERNBXQE4,2020-09-06T14:40:59Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,213.55.244.19,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::IAM::Policy"""",""""resourceName"""":""""arn:aws:iam::aws:policy/AWSLambdaExecute""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""cand-c3-l3-ex2-write""""}]"",c6672a47-92d1-4ddf-acfb-c6f30b6752d0,58096552-e4a0-4f74-9fd9-9838a5aac386,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIERNBXQE4,2020-09-06T14:40:58Z,iam.amazonaws.com,CreateRole,us-east-1,213.55.244.19,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""cand-c3-l3-ex2-write""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""AROA4B4RYUGIOIXB7W3DF""""},{""""resourceType"""":""""AWS::IAM::Role"""",""""resourceName"""":""""arn:aws:iam::828697518480:role/cand-c3-l3-ex2-write""""}]"",a956bb1d-feec-4424-955a-6fae7b4cd584,24f8de76-c96d-4f63-9f1b-205ccbc82f57,,AwsApiCall,828697518480,";;;
root,,2020-09-06T14:33:02Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,18c5c096-4e04-4ec3-9476-cd029a4202eb,,AwsConsoleSignIn,828697518480,
root,,2020-09-06T13:30:09Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,576fdff3-ca43-42c1-bd30-f04cc5a4acf3,,AwsConsoleSignIn,828697518480,
root,,2020-09-06T13:30:03Z,signin.amazonaws.com,ConsoleLogin,us-east-1,213.55.244.19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0,,[],,ae1b6d43-5de9-4f23-b2af-92b6566889e6,,AwsConsoleSignIn,828697518480,
root,ASIA4B4RYUGIAAKIQBWW,2020-08-02T18:00:32Z,ec2.amazonaws.com,AssociateIamInstanceProfile,eu-west-3,213.55.244.19,console.ec2.amazonaws.com,,[],6f90281e-d9c2-4ae7-85e8-25b018cbb9a6,ef06f611-87fb-4c55-bab0-1c6ab76447eb,,AwsApiCall,828697518480,;;;
